0,0,0.07577968833856905
1,79.01234567901234,0.057943970459556834
2,79.01234567901234,-0.011311977981531171
3,79.01234567901234,0.03842369461763029
4,79.01234567901234,-0.00678921065233027
5,79.01234567901234,0.05997544452664549
6,79.01234567901234,-0.019250235841547406
7,79.01234567901234,0.010198715190881875
8,79.01234567901234,0.03555728565867715
9,79.01234567901234,0.02702877990533773
10,79.01234567901234,-0.012154386246871433
11,88.88888888888889,-0.008949212468859604
12,88.88888888888889,-0.0021457378668360574
13,88.88888888888889,-0.006575290888224866
14,88.88888888888889,-0.005282863610122217
15,88.88888888888889,-0.012840537192246461
16,88.88888888888889,-0.0049719761245096625
17,88.88888888888889,-0.011312840059686304
18,88.88888888888889,-0.00586397879320823
19,88.88888888888889,-0.0067146302839990145
20,88.88888888888889,-0.006651490584043612
21,96.29629629629629,0.20967686966038407
22,96.29629629629629,-0.00455186592194203
23,96.29629629629629,0.03392346780632247
24,96.29629629629629,-0.002285159382043114
25,96.29629629629629,-0.006147360108110643
26,96.29629629629629,-0.004115239525218887
27,96.29629629629629,-0.009294747385575798
28,96.29629629629629,-0.006151213179348172
29,96.29629629629629,-0.0038015077267162262
30,96.29629629629629,0.06297338668238733
31,100,0.04418364411248245
32,100,-0.0036252285860190413
33,100,0.03817970073577278
34,100,-0.0024332587492244067
35,100,-0.0035437626875410044
36,100,-0.0012278228153702285
37,100,0.005299106548314143
38,100,-0.0014009922811380605
39,100,0.2691190466984247
40,100,0.08258483639915427
41,100,0.03126153891707409
42,100,-0.0003904073492713672
43,100,-0.00414463176167001
44,100,-0.001302794165185678
45,100,-0.0040530920911440544
46,100,-0.0007278254867467699
47,100,0.05535649840546423
48,100,0.09112303824575543
49,100,0.043391762108929956
50,100,0.13554010977520786
51,100,-0.005222678960592269
52,100,-0.0013902434625867178
53,100,-0
54,100,-0.0007037203110427991
55,100,0.0004592645958140878
56,100,-0.0023961207641037077
57,100,0.11611591235556867
58,100,-0.0006847813145312183
59,100,0.028833489504935673
60,100,0.04339231317959293
61,100,0.0020402846614806765
62,100,-0.000689156225594857
63,100,-0.0007010113810847255
64,100,0.11063357011741445
65,100,-0
66,100,-0.0007628872451965064
67,100,-0.0007414250233350201
68,100,0.0038327166333663922
69,100,0.2694028273566683
70,100,-0
71,100,-0.000689510034799645
72,100,-0.0007036317465832229
73,100,-0.001221954548579967
74,100,-0.0013793500771872103
75,100,-0.001989250966837876
76,100,-0
77,100,-0.0007188996875392346
78,100,-0.0022752228827476154
79,100,-0
80,100,-0.0006848742083684842
81,100,0.08409063256476329
82,100,0.1343887084073918
83,100,-0.0007025702100415497
84,100,-0.001447193062344357
85,100,-0
86,100,-0
87,100,-0.0006968191815897713
88,100,-0.0013732993944669978
89,100,-0.0006853136923946396
90,100,-0.0006923748922122175
91,100,-0.0007922270206575576
92,100,-0.0006855235652445725
93,100,-0
94,100,-0.0007390044665552794
95,100,-0
96,100,0.032488343305613905
97,100,-0.005621163033734985
98,100,-0.0007027384189292134
99,100,0.0026954311914539723
